WKT,GEOID,NAME,variable,estimate,moe
"POLYGON ((-77.046714 38.967749,-77.044407 38.970997,-77.041183 38.971201,-77.039889 38.972834,-77.037462 38.973055,-77.036371 38.972269,-77.033416 38.972263,-77.033418 38.967566,-77.033418 38.96685,-77.033419 38.965429,-77.033425 38.962042,-77.034796 38.962241,-77.03642 38.962592,-77.040266 38.963035,-77.043461 38.961395,-77.043521 38.961365,-77.046275 38.963104,-77.047606 38.965044,-77.046714 38.967749))","11001001803","Census Tract 18.03; District of Columbia; District of Columbia",B19013_001,56964,12669
"POLYGON ((-77.046714 38.967749,-77.044407 38.970997,-77.041183 38.971201,-77.039889 38.972834,-77.037462 38.973055,-77.036371 38.972269,-77.033416 38.972263,-77.033418 38.967566,-77.033418 38.96685,-77.033419 38.965429,-77.033425 38.962042,-77.034796 38.962241,-77.03642 38.962592,-77.040266 38.963035,-77.043461 38.961395,-77.043521 38.961365,-77.046275 38.963104,-77.047606 38.965044,-77.046714 38.967749))","11001001803","Census Tract 18.03; District of Columbia; District of Columbia",B23025_005,114,109
"POLYGON ((-77.046714 38.967749,-77.044407 38.970997,-77.041183 38.971201,-77.039889 38.972834,-77.037462 38.973055,-77.036371 38.972269,-77.033416 38.972263,-77.033418 38.967566,-77.033418 38.96685,-77.033419 38.965429,-77.033425 38.962042,-77.034796 38.962241,-77.03642 38.962592,-77.040266 38.963035,-77.043461 38.961395,-77.043521 38.961365,-77.046275 38.963104,-77.047606 38.965044,-77.046714 38.967749))","11001001803","Census Tract 18.03; District of Columbia; District of Columbia",B25001_001,1807,203
"POLYGON ((-77.046714 38.967749,-77.044407 38.970997,-77.041183 38.971201,-77.039889 38.972834,-77.037462 38.973055,-77.036371 38.972269,-77.033416 38.972263,-77.033418 38.967566,-77.033418 38.96685,-77.033419 38.965429,-77.033425 38.962042,-77.034796 38.962241,-77.03642 38.962592,-77.040266 38.963035,-77.043461 38.961395,-77.043521 38.961365,-77.046275 38.963104,-77.047606 38.965044,-77.046714 38.967749))","11001001803","Census Tract 18.03; District of Columbia; District of Columbia",B25002_003,124,83
"POLYGON ((-77.046714 38.967749,-77.044407 38.970997,-77.041183 38.971201,-77.039889 38.972834,-77.037462 38.973055,-77.036371 38.972269,-77.033416 38.972263,-77.033418 38.967566,-77.033418 38.96685,-77.033419 38.965429,-77.033425 38.962042,-77.034796 38.962241,-77.03642 38.962592,-77.040266 38.963035,-77.043461 38.961395,-77.043521 38.961365,-77.046275 38.963104,-77.047606 38.965044,-77.046714 38.967749))","11001001803","Census Tract 18.03; District of Columbia; District of Columbia",B25003_002,244,85
"POLYGON ((-77.046714 38.967749,-77.044407 38.970997,-77.041183 38.971201,-77.039889 38.972834,-77.037462 38.973055,-77.036371 38.972269,-77.033416 38.972263,-77.033418 38.967566,-77.033418 38.96685,-77.033419 38.965429,-77.033425 38.962042,-77.034796 38.962241,-77.03642 38.962592,-77.040266 38.963035,-77.043461 38.961395,-77.043521 38.961365,-77.046275 38.963104,-77.047606 38.965044,-77.046714 38.967749))","11001001803","Census Tract 18.03; District of Columbia; District of Columbia",B25003_003,1439,234
"POLYGON ((-77.046714 38.967749,-77.044407 38.970997,-77.041183 38.971201,-77.039889 38.972834,-77.037462 38.973055,-77.036371 38.972269,-77.033416 38.972263,-77.033418 38.967566,-77.033418 38.96685,-77.033419 38.965429,-77.033425 38.962042,-77.034796 38.962241,-77.03642 38.962592,-77.040266 38.963035,-77.043461 38.961395,-77.043521 38.961365,-77.046275 38.963104,-77.047606 38.965044,-77.046714 38.967749))","11001001803","Census Tract 18.03; District of Columbia; District of Columbia",B25064_001,1299,180
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B01003_001,4124,1379
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B03002_003,118,53
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B03002_004,3872,1420
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B03002_012,52,62
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B11001_001,1422,329
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B11001_006,615,290
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B15003_022,165,120
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B15003_023,138,101
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B15003_024,0,14
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B15003_025,15,25
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B17001_002,1805,793
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B19013_001,24487,10945
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B23025_005,348,245
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B25001_001,1578,327
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B25002_003,156,90
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B25003_002,15,25
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B25003_003,1407,329
"POLYGON ((-76.974638 38.854998,-76.975447 38.856314,-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969977 38.855119,-76.970048 38.852724,-76.966255 38.85047,-76.965688 38.852406,-76.9634722062731 38.8506686036258,-76.9654382741178 38.8490912382374,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998))","11001007408","Census Tract 74.08; District of Columbia; District of Columbia",B25064_001,1272,195
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B01003_001,3388,554
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B03002_003,328,166
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B03002_004,2425,555
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B03002_012,579,301
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B11001_001,1621,196
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B11001_006,268,134
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B15003_022,446,132
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B15003_023,188,104
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B15003_024,118,71
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B15003_025,7,12
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B17001_002,901,394
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B19013_001,45575,13553
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B23025_005,109,70
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B25001_001,1744,178
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B25002_003,123,97
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B25003_002,223,99
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B25003_003,1398,206
"POLYGON ((-77.002993 38.925243,-77.002444 38.925594,-76.996173 38.925582,-76.994966 38.925582,-76.994484 38.925582,-76.994943 38.923983,-76.996033 38.921383,-77.000569 38.919761,-77.000569 38.922985,-77.00057 38.923439,-77.003556 38.923429,-77.002993 38.925243))","11001009204","Census Tract 92.04; District of Columbia; District of Columbia",B25064_001,1392,192
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B01003_001,2113,531
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B03002_003,17,19
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B03002_004,1993,523
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B03002_012,0,14
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B11001_001,862,227
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B11001_006,390,174
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B15003_022,128,129
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B15003_023,128,129
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B15003_024,17,20
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B15003_025,0,14
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B17001_002,935,362
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B19013_001,36205,14803
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B23025_005,177,93
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B25001_001,933,223
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B25002_003,71,42
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B25003_002,292,164
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B25003_003,570,191
"POLYGON ((-77.000571 38.83096,-76.99912 38.831989,-76.993463 38.831987,-76.991367 38.832706,-76.99091 38.832349,-76.99275 38.830909,-76.994889 38.829204,-76.998497 38.829205,-77.000567 38.829205,-77.000571 38.83096))","11001009802","Census Tract 98.02; District of Columbia; District of Columbia",B25064_001,,
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B01003_001,2271,383
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B03002_003,1176,198
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B03002_004,535,135
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B03002_012,192,176
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B11001_001,1026,151
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B11001_006,116,52
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B15003_022,395,123
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B15003_023,497,126
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B15003_024,192,135
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B15003_025,122,57
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B17001_002,301,181
"POLYGON ((-76.983645 38.889801,-76.980764 38.8898,-76.977257 38.889798,-76.97726 38.884556,-76.980766 38.885949,-76.983653 38.887086,-76.983645 38.889801))","11001006801","Census Tract 68.01; District of Columbia; District of Columbia",B19013_001,171466,36245
