WKT,GEOID,NAME,total_population,total_housing_units,median_household_income,poverty_rate,unemployment_rate,pct_bachelors_or_higher,pct_renter_occupied,vacancy_rate,pct_non_hispanic_black,pct_hispanic_latino
"POLYGON ((-77.032732 38.934121,-77.03273 38.937078,-77.029725 38.936285,-77.025244 38.935128,-77.027483 38.932137,-77.02826 38.931821,-77.029709 38.931323,-77.032663 38.93034,-77.032735 38.931868,-77.032732 38.934121))","11001002900","Census Tract 29; District of Columbia; District of Columbia",4608,1906,187125,0.187934027777778,0.0193142361111111,0.488064236111111,0.399265477439664,0.114900314795383,0.279296875,0.25
"POLYGON ((-77.014278 38.915054,-77.009 38.916893,-77.008999 38.915564,-77.009013 38.914085,-77.009026 38.910783,-77.012157 38.912117,-77.014085 38.912935,-77.014085 38.913344,-77.014271 38.914988,-77.014278 38.915054))","11001003302","Census Tract 33.02; District of Columbia; District of Columbia",2236,1052,161250,0.0831842576028623,0.0348837209302326,0.668157423971377,0.429657794676806,0.0475285171102662,0.396690518783542,0.0465116279069767
"POLYGON ((-77.046088 38.914434,-77.043436 38.915888,-77.041656 38.91678,-77.041656 38.91629,-77.041662 38.914092,-77.039275 38.914092,-77.04066 38.912608,-77.04167 38.911534,-77.042977 38.910142,-77.043768 38.910204,-77.045157 38.912606,-77.046088 38.914434))","11001004202","Census Tract 42.02; District of Columbia; District of Columbia",2613,1646,101146,0.146574818216609,0.0424799081515499,0.809031764255645,0.756986634264885,0.0188335358444714,0.0252583237657865,0.173746651358592
"POLYGON ((-77.021916 38.914088,-77.021893 38.916261,-77.020658 38.915738,-77.018109 38.914646,-77.017799 38.91382,-77.017764 38.913718,-77.015908 38.908574,-77.018925 38.908571,-77.019901 38.908573,-77.021914 38.908571,-77.021918 38.91239,-77.021916 38.914088))","11001004801","Census Tract 48.01; District of Columbia; District of Columbia",2751,1586,171694,0.113776808433297,0.0352599054889131,0.691748455107234,0.591424968474149,0.0674653215636822,0.220283533260632,0.195565249000364
"POLYGON ((-77.04945 38.902632,-77.047479 38.905309,-77.045684 38.907242,-77.04391 38.909145,-77.042716 38.90939,-77.038495 38.907925,-77.036868 38.907353,-77.03653 38.907021,-77.036534 38.905654,-77.036554 38.900201,-77.037955 38.900202,-77.03946 38.898813,-77.043462 38.900202,-77.049566 38.902175,-77.04945 38.902632))","11001010700","Census Tract 107; District of Columbia; District of Columbia",1648,1517,101786,0.127427184466019,0.033373786407767,0.68628640776699,0.605141727092947,0.174686882003955,0.0370145631067961,0.138956310679612
"POLYGON ((-76.9936 38.85848,-76.993275 38.858415,-76.990825 38.858482,-76.988636 38.858429,-76.987666 38.857981,-76.987224 38.857357,-76.986995 38.85619,-76.986075 38.854627,-76.983338 38.853366,-76.986937 38.852768,-76.991987 38.853752,-76.99355 38.85547,-76.9936 38.85848))","11001007406","Census Tract 74.06; District of Columbia; District of Columbia",2803,1456,53138,0.31894398858366,0.104887620406707,0.107384944702105,0.783653846153846,0.129120879120879,0.870852657866572,0
"POLYGON ((-76.980658 38.845405,-76.977053 38.846473,-76.974313 38.846822,-76.970885 38.848018,-76.967784 38.848379,-76.9665705107147 38.8481828510603,-76.9708093936019 38.8447820186985,-76.9708517314095 38.844748051309,-76.9723265158783 38.8435648398636,-76.972937771182 38.8430744331047,-76.976378 38.842489,-76.977896 38.841786,-76.980658 38.845405))","11001007409","Census Tract 74.09; District of Columbia; District of Columbia",3387,1801,40789,0.383820490109241,0.0646589902568645,0.134927664599941,0.720155469183787,0.0260966129927818,0.983466194272217,0
"POLYGON ((-76.973299 38.87839,-76.971757 38.880216,-76.967714 38.881483,-76.964289 38.881191,-76.96311 38.882008,-76.958873 38.881706,-76.961464 38.878156,-76.962018 38.877809,-76.96492 38.876364,-76.964772 38.871087,-76.967771 38.872308,-76.969821 38.87313,-76.970531 38.873522,-76.971334 38.873909,-76.972917 38.874582,-76.978031 38.876881,-76.973299 38.87839))","11001007709","Census Tract 77.09; District of Columbia; District of Columbia",2512,1345,48508,0.227707006369427,0.0621019108280255,0.0776273885350318,0.776951672862453,0.0550185873605948,0.922372611464968,0.0509554140127389
"POLYGON ((-76.94152 38.902806,-76.931669 38.903045,-76.93021 38.903446,-76.9235292681466 38.9040854275996,-76.925144 38.899747,-76.930213 38.900017,-76.931667 38.899755,-76.933751 38.898974,-76.939189 38.90056,-76.942609 38.901927,-76.94152 38.902806))","11001007809","Census Tract 78.09; District of Columbia; District of Columbia",3134,1360,75686,0.217294192724952,0.0829610721123165,0.146458200382897,0.318382352941176,0.123529411764706,0.808870453095086,0.0963624760689215
"POLYGON ((-76.99025 38.897307,-76.983596 38.90001,-76.983647 38.897326,-76.983644 38.896667,-76.983648 38.894783,-76.983648 38.893504,-76.98422 38.893573,-76.990241 38.893574,-76.990244 38.894784,-76.99025 38.897307))","11001008001","Census Tract 80.01; District of Columbia; District of Columbia",3058,1569,208750,0.0215827338129496,0.0111183780248528,0.65892740353172,0.226258763543658,0.0815806246016571,0.128842380640942,0.0846958796599084
"POLYGON ((-76.9618 38.896123,-76.961984 38.897135,-76.96029 38.896987,-76.957489 38.896576,-76.951015 38.89552,-76.954179 38.892404,-76.956718 38.889831,-76.963367 38.889867,-76.9618 38.896123))","11001009604","Census Tract 96.04; District of Columbia; District of Columbia",1912,906,81167,0.0862970711297071,0.075836820083682,0.199267782426778,0.30794701986755,0.0551876379690949,0.867677824267782,0.0528242677824268
"POLYGON ((-77.017307 38.828344,-77.016807 38.829786,-77.014976 38.831614,-77.009155 38.839563,-77.009168 38.838898,-77.007744 38.835687,-77.0084 38.83326,-77.007677 38.831398,-77.007675 38.829199,-77.007642 38.826978,-77.007336 38.826063,-77.006002 38.824091,-77.008086 38.823631,-77.011886 38.823582,-77.011557 38.82282,-77.012071 38.821873,-77.012699 38.823032,-77.01737 38.823592,-77.017307 38.828344))","11001009807","Census Tract 98.07; District of Columbia; District of Columbia",3322,1900,64063,0.165562913907285,0.049367850692354,0.161649608669476,0.667368421052632,0.0863157894736842,0.914509331727875,0.0469596628537026
"POLYGON ((-76.945772 38.880869,-76.944179 38.881417,-76.942977 38.882112,-76.94252 38.882476,-76.94093 38.884581,-76.940555 38.886544,-76.93616 38.886549,-76.935916 38.885981,-76.934832 38.883733,-76.933624 38.882273,-76.93304 38.881491,-76.936264 38.880209,-76.942897 38.880366,-76.944864 38.879093,-76.945772 38.880869))","11001009907","Census Tract 99.07; District of Columbia; District of Columbia",2099,1054,67724,0.279180562172463,0.0219151977131968,0.0986183897093854,0.611954459203036,0.171726755218216,0.888518342067651,0.0929013816102906
"POLYGON ((-77.048797 38.909634,-77.048733 38.911414,-77.046574 38.91403,-77.046088 38.914434,-77.045157 38.912606,-77.043768 38.910204,-77.042977 38.910142,-77.042649 38.909643,-77.042716 38.90939,-77.04391 38.909145,-77.045684 38.907242,-77.046639 38.907245,-77.048806 38.907238,-77.048797 38.909634))","11001005502","Census Tract 55.02; District of Columbia; District of Columbia",2487,1685,112736,0.1145958986731,0.010454362685967,0.676718938480096,0.652818991097923,0.0735905044510386,0.0699638118214717,0.0418174507438681
"POLYGON ((-77.033642 38.898782,-77.029634 38.900216,-77.027031 38.901103,-77.023989 38.902089,-77.023938 38.902931,-77.021919 38.902939,-77.021918 38.902521,-77.021915 38.902101,-77.021917 38.896132,-77.021919 38.893295,-77.023975 38.893877,-77.029633 38.895447,-77.033649 38.896403,-77.033642 38.898782))","11001005802","Census Tract 58.02; District of Columbia; District of Columbia",1936,1664,151659,0.0934917355371901,0.0258264462809917,0.794421487603306,0.563100961538462,0.178485576923077,0.108471074380165,0.193181818181818
"POLYGON ((-77.093092 38.943164,-77.088634 38.943163,-77.088635 38.947901,-77.088634 38.951041,-77.088664 38.954702,-77.0913552852449 38.9566212562027,-77.0876643623892 38.9594588249151,-77.0858122682884 38.9608827084474,-77.082632 38.9547,-77.080974 38.951466,-77.079674 38.947909,-77.078888 38.946504,-77.078496 38.945803,-77.07913 38.945845,-77.08142 38.94316,-77.085634 38.938226,-77.086226 38.938169,-77.090265 38.941099,-77.093092 38.943164))","11001001004","Census Tract 10.04; District of Columbia; District of Columbia",3959,1669,222692,0.110886587522102,0.00429401363980803,0.557969184137408,0.222887956860395,0.0713001797483523,0.0361202323819146,0.0704723415003789
"POLYGON ((-77.031941 38.920064,-77.029677 38.920499,-77.028866 38.920657,-77.027036 38.920763,-77.025849 38.920439,-77.023943 38.917764,-77.023955 38.91699,-77.027037 38.916999,-77.029621 38.916999,-77.031951 38.916998,-77.031941 38.920064))","11001004401","Census Tract 44.01; District of Columbia; District of Columbia",3388,1996,209013,0.0363046044864227,0,0.760625737898465,0.463927855711423,0.063627254509018,0.231995277449823,0.0752656434474616
"POLYGON ((-77.041704 38.919659,-77.040755 38.919848,-77.040042 38.920666,-77.038889 38.921351,-77.036488 38.922732,-77.036494 38.920364,-77.036496 38.919145,-77.038473 38.918523,-77.040191 38.918044,-77.041224 38.917008,-77.041656 38.91678,-77.041704 38.919659))","11001003801","Census Tract 38.01; District of Columbia; District of Columbia",1514,1062,132188,0.0270805812417437,0.0165125495376486,0.869220607661823,0.537664783427495,0.0612052730696798,0.0363276089828269,0.0918097754293263
"POLYGON ((-77.028031 38.961014,-77.027922 38.960918,-77.019897 38.958733,-77.019937 38.95752,-77.019837 38.955379,-77.019788 38.954309,-77.019681 38.952083,-77.023829 38.951966,-77.027429 38.951868,-77.027881 38.955148,-77.028029 38.956216,-77.028175 38.95728,-77.028031 38.961014))","11001002101","Census Tract 21.01; District of Columbia; District of Columbia",5946,2585,85316,0.0314497140935082,0.0129498822737975,0.354524049781366,0.454158607350097,0.027852998065764,0.554154053144971,0.261352169525732
"POLYGON ((-76.990102 38.871349,-76.983957 38.874928,-76.978031 38.876881,-76.972917 38.874582,-76.971334 38.873909,-76.970966 38.873304,-76.97094 38.868762,-76.970692 38.868247,-76.974963 38.868243,-76.979007 38.868232,-76.981247 38.86823,-76.982226 38.867737,-76.984361 38.866634,-76.988708 38.867515,-76.989483 38.868361,-76.988353 38.869138,-76.990102 38.871349))","11001007601","Census Tract 76.01; District of Columbia; District of Columbia",4949,2411,56580,0.198828046069913,0.0464740351586179,0.251363911901394,0.578183326420572,0.140190792202406,0.885835522327743,0.0262679329157406
